id,start year,start month,end year,end month,?province1,province2
1138450,1987,12,1991,7,四川省,
1138450,1991,7,1993,3,,
1138450,1993,5,1995,7,,
1138450,1995,7,1998,3,,
1138450,1998,3,2001,5,,
1138450,1998,3,2001,5,,
1138450,1998,7,2000,10,,
1138450,2001,5,2008,3,雲南省,
1138450,2001,5,2008,3,雲南省,
1138450,2001,6,2002,1,雲南省,
1138450,2002,1,2006,11,雲南省,
1138450,2002,11,2007,10,,
1138450,2008,3,2013,3,,
1155353,1982,1,1989,8,湖北省,
1155353,1989,9,1994,11,湖北省,
1155353,1994,12,1997,9,湖北省,
1155353,1997,4,1998,4,湖北省,
1155353,1997,10,2002,7,湖北省,
1155353,2002,8,2005,8,湖北省,
1155353,2005,9,2010,8,,
1155353,2010,9,2011,10,,
1155353,2011,10,2014,4,,
1142402,1978,6,1983,6,四川省,
1142402,1983,6,1986,7,四川省,
1142402,1986,7,1993,2,四川省,
1142402,1993,2,1995,2,四川省,
1142402,1995,2,1996,2,四川省,
1142402,1996,1,1997,1,四川省,
1142402,1997,1,1997,11,四川省,
1142402,1997,11,1998,12,四川省,
1142402,1997,11,1998,2,四川省,
1142402,1998,2,1998,12,四川省,
1142402,1998,3,2003,3,,
1142402,1998,12,2000,11,湖北省,
1142402,2000,11,2004,7,湖北省,
1142402,2000,11,2004,7,湖北省,
1142402,2003,3,2008,3,,
1142402,2004,7,2006,3,湖北省,
1142402,2005,3,2006,4,湖北省,
1142402,2006,3,2012,3,寧夏回族自治區|寧夏自治區,
1142402,2007,10,2012,11,,
1142402,2012,3,2013,6,重慶市,
1142402,2012,3,now,,重慶市,
1142402,2012,11,now,,,
1142402,2013,7,now,,重慶市,
1157565,,,2009,9,上海市,
1157565,,,2003,9,上海市,
1157565,2003,9,2007,7,上海市,
1157565,,,2009,9,上海市,
1157565,2009,9,2010,10,上海市,
1157565,2010,10,now,,上海市,
1138506,1973,10,1981,11,吉林省,
1138506,1981,11,1983,4,吉林省,
1138506,1983,4,1985,1,吉林省,
1138506,1985,1,1986,3,,
1138506,1986,3,1993,3,,
1138506,1993,,1998,,,
1138506,1993,3,1997,8,,
1138506,1996,6,1997,6,,
1138506,1997,7,2003,4,黑龍江省,
1138506,1997,7,2003,4,黑龍江省,
1138506,1997,9,2007,10,,
1138506,1999,2,2003,4,黑龍江省,
1159925,1994,7,1995,10,,
1159925,1995,10,1998,11,,
1159925,1995,12,1998,7,,
1159925,1998,7,1998,11,,
1159925,1998,11,2000,1,,
1159925,1998,11,2000,1,,
1159925,2000,1,2003,10,,
1159925,2001,6,2003,10,,
1159925,2003,10,2005,3,湖北省,
1159925,2003,10,2005,3,湖北省,
1159925,2004,11,2007,2,湖北省,
1159925,2005,3,2007,2,湖北省,
1159925,2005,3,2007,2,湖北省,
1159925,2007,2,2008,8,湖北省,
1159925,2007,2,2007,5,湖北省,
1159925,2007,5,2008,8,湖北省,
1159925,2008,8,2009,7,,
1159925,2009,7,2013,6,,
1159925,2013,6,now,,,
1159925,2013,6,now,,,
1143596,1976,10,1992,6,上海市,
1143596,1992,6,1995,5,,
1138687,1976,8,1983,6,河南省,
1138687,1983,6,1985,9,河南省,
1138687,1985,9,1989,6,河南省,
1138687,1989,5,1993,4,河南省,
1138687,1989,6,1990,11,河南省,
1138687,1990,11,1992,4,河南省,
1138687,1992,4,1993,4,河南省,
1138687,1993,4,1993,12,河南省,
1138687,1993,12,1995,7,河南省,
1138687,1995,5,1995,6,河南省,
1138687,2001,9,now,,西藏自治區,
1138687,2004,6,now,,西藏自治區,
1143606,1999,11,2001,8,湖南省,
1143606,1999,11,2000,9,湖南省,
1143606,2000,9,2001,8,湖南省,
1143606,2008,1,now,,湖南省,
1167764,,,now,,上海市,
1167764,2001,,now,,,
1159441,2005,3,2009,9,浙江省,
1159441,2009,9,2009,12,浙江省,
1159441,2009,12,2013,5,浙江省,
1159441,2013,5,now,,浙江省,
1144356,1984,,1986,,,
1144356,1986,,1989,,,
1144356,1989,,1991,,,
1144356,1991,,1992,,,
1144356,1992,,1995,,,
1144356,1995,,1998,,,
1144356,1998,,1999,,吉林省,
1144356,1999,,2000,,吉林省,
1144356,2000,,2003,12,,
1144356,2003,12,now,,,
1144356,2007,10,now,,,
1139417,1975,1,1980,3,遼寧省,
1139417,1980,3,1981,1,遼寧省,
1139417,1981,1,1983,4,遼寧省,
1139417,1983,4,1984,9,遼寧省,
1139417,1984,9,1987,3,遼寧省,
1139417,1987,3,1990,8,遼寧省,
1139417,1990,8,1995,12,遼寧省,
1139417,1990,8,2001,10,遼寧省,
1139417,1990,10,1993,10,遼寧省,
1139417,1993,10,1995,12,遼寧省,
1139417,1995,11,1997,11,遼寧省,
1139417,1997,11,2001,4,遼寧省,
1139417,2001,4,2001,10,遼寧省,
1138656,1976,,1983,,,
1138656,1984,,1986,,,
1138656,1986,,1994,,,
1138656,1987,11,1992,10,,
1138656,1990,5,1999,3,,
1138656,1993,3,2003,3,,
1143209,1976,5,1985,4,,
1143209,1985,4,1987,2,,
1143209,1987,2,1988,5,,
1143209,1988,5,1990,1,,
1143209,1990,1,1992,1,,
1143209,1992,1,1992,7,,
1143209,1992,7,1993,6,,
1143209,1993,6,1994,3,,
1143209,1994,3,1997,12,,
1143209,1997,12,1998,12,,
1143209,1998,12,2000,5,,
1143209,2000,5,2002,12,,
1143209,2001,8,2003,3,,
1143209,2002,9,2003,3,,
1143209,2003,3,2006,4,,
1143209,2006,4,2013,7,重慶市,
1143209,2006,4,2013,7,重慶市,
1143209,2013,1,now,,重慶市,
1140771,1985,8,1988,2,,
1140771,1988,3,1989,10,,
1140771,1989,10,1991,4,,
1140771,1991,4,1993,4,,
1140252,1984,,1986,,,
1140252,1987,,1988,,,
1140252,1990,,1998,,,
1140252,2000,,2001,,,
1140252,1980,,1984,,,
1140252,1986,,1987,,,
1140252,1988,,1990,,,
1140252,1998,,2000,,,
1140252,2003,9,now,,,
1140252,2003,9,now,,,
1140634,1973,3,1984,9,湖南省,
1140634,1984,9,1985,10,湖南省,
1140634,1985,10,1987,1,湖南省,
1140634,1985,10,1987,1,湖南省,
1140634,1991,11,1994,9,湖南省,
1140634,1994,9,1997,12,湖南省,
1140634,1997,12,1998,2,湖南省,
1140634,1998,2,2003,1,,
1140634,2003,1,2009,5,湖南省,
1140634,2006,11,2009,5,湖南省,
1140634,2006,11,2009,5,,
1140634,1998,3,now,,,
1140634,2009,5,now,,,
1167770,,,now,,,
1138815,1979,3,1980,12,廣西壯族自治區|廣西自治區,
1138815,1980,12,1986,2,廣西壯族自治區|廣西自治區,
1138815,1986,2,1988,9,廣西壯族自治區|廣西自治區,
1138815,1988,9,1992,10,廣西壯族自治區|廣西自治區,
1138815,1990,2,1992,10,廣西壯族自治區|廣西自治區,
1138815,1992,10,1995,3,廣西壯族自治區|廣西自治區,
1138815,1995,3,2001,12,廣西壯族自治區|廣西自治區,
1138815,1995,3,2001,7,廣西壯族自治區|廣西自治區,
1139767,1981,6,1983,5,,
1139767,1982,11,1989,10,北京市,
1139767,1983,1,1984,9,北京市,
1139767,1983,5,1985,7,,
1139767,1984,7,1989,10,北京市,
1139767,1989,8,1996,3,,
1139767,1993,3,1998,3,,
1139767,1993,5,1995,3,,
1139767,1998,3,2003,3,,
1139767,,,2002,11,,
1169235,2004,4,2013,1,,
1169235,2004,4,2013,1,,
1169235,2013,1,2014,9,,
1169235,2013,1,2014,9,,
1169235,2013,1,2014,9,,
1169235,2013,1,2014,9,,
1169235,2014,9,now,,,
1169235,2014,9,now,,,
1169235,2014,9,now,,,
1169235,2014,9,now,,,
1145043,2013,6,now,,,
1138635,1984,5,1988,6,,
1138635,1988,7,1990,6,,
1138635,1990,7,1996,12,,
1138635,1993,7,1998,6,,
1138635,1996,12,2003,3,,
1161778,1998,3,2013,7,,
1161778,2013,3,now,,,
1161778,2014,6,now,,,
1161778,2014,10,now,,,
1139940,1977,,1983,,遼寧省,
1139940,1983,,1985,,遼寧省,
1139940,1985,,1991,,遼寧省,
1139940,1993,,1994,,遼寧省,
1139940,1995,,1998,,遼寧省,
1139940,1997,,1999,,遼寧省,
1139940,1998,,1999,,,
1139940,1998,,1999,,遼寧省,
1139940,1999,,2000,,遼寧省,
1139940,2000,,2001,7,遼寧省,
1139940,2003,9,2008,10,,
1139940,2003,3,now,,,
1139940,2008,11,now,,,
1139940,2011,5,now,,,
1139940,2011,6,now,,,
1139940,2012,3,now,,,
1139423,1997,11,2004,3,遼寧省,
1139423,1998,10,2004,7,遼寧省,
1157578,1990,9,1993,7,上海市,
1157578,1993,9,1997,7,,
1157578,1997,7,1998,3,上海市,
1157578,1998,3,1998,12,上海市,
1157578,1998,3,1998,12,上海市,
1157578,1998,12,2001,6,上海市,
1157578,1999,5,2000,8,上海市,
1157578,2000,8,2001,6,上海市,
1157578,2001,6,2003,3,上海市,
1157578,2003,3,2005,12,上海市,
1157578,2005,12,2008,3,上海市,
1157578,2008,3,now,,上海市,
1157578,2013,12,now,,上海市,
1171464,1990,11,1999,5,,
1171464,1999,5,2003,2,,
1171464,2003,2,2007,5,,
1171464,2007,5,2014,8,,
1171464,2014,8,now,,,
1143141,1982,1,1985,10,廣東省,
1143141,1985,11,1988,10,廣東省,
1143141,1988,11,1990,3,廣東省,
1143141,1990,3,1992,6,廣東省,
1143141,1992,6,1998,4,廣東省,
1143141,1997,8,2001,4,廣東省,
1143141,1999,5,2001,3,廣東省,
1143141,1999,5,2006,10,廣東省,
1143141,2006,10,2010,11,廣東省,
1143141,2010,11,2011,12,廣東省,
1143141,2011,12,now,,廣東省,
1142266,1971,4,1983,7,山東省,
1142266,1973,5,1982,10,山東省,
1142266,1973,5,1982,10,山東省,
1142266,1973,8,1987,10,,
1142266,1979,12,now,,山東省,
1143258,1975,12,1988,2,,
1143258,1988,2,1990,10,,
1143258,1990,10,1992,2,,
1143258,1992,2,1994,5,,
1143258,1994,5,1995,6,,
1143258,1995,6,1996,1,,
1143258,1996,1,1996,12,,
1143258,1996,12,1999,2,,
1143258,1999,2,2003,11,,
1143258,2000,10,2003,7,,
1143258,2003,1,2004,1,吉林省,
1143258,2003,1,2007,5,吉林省,
1143258,2003,7,2003,11,,
1143258,2004,12,2005,1,吉林省,
1143258,2004,12,2006,9,吉林省,
1143258,2005,1,2006,9,吉林省,
1143258,2006,9,2007,12,吉林省,
1143258,2007,5,2007,12,吉林省,
1143258,2007,10,2011,10,,
1143258,2007,12,2010,12,,
1143258,2008,3,2013,3,,
1143258,2010,12,2013,4,,
1143258,2013,4,now,,,
1148088,1985,8,1986,3,安徽省,
1148088,1986,3,1986,9,安徽省,
1148088,1986,9,1989,7,安徽省,
1148088,1989,7,1991,9,安徽省,
1148088,1991,3,1992,5,安徽省,
1148088,1991,9,1996,12,安徽省,
1148088,1996,12,1997,10,安徽省,
1148088,1997,10,2003,11,安徽省,
1148088,2002,7,2006,8,安徽省,
1148088,2006,6,2011,4,安徽省,
1148088,2011,4,2013,11,安徽省,
1148088,2013,6,now,,安徽省,
1148088,2013,11,now,,,
1171624,1981,,1985,,,
1171624,2001,8,2013,10,,
1171624,2001,8,2007,12,,
1171624,2007,12,2013,,,
1171624,2013,10,now,,,
1144717,1984,7,1985,9,黑龍江省,
1144717,1985,9,1990,3,黑龍江省,
1144717,1990,3,1993,10,黑龍江省,
1144717,1993,10,1995,2,黑龍江省,
1144717,1995,2,1997,3,黑龍江省,
1144717,1997,3,2003,6,,
1144717,2003,6,2006,12,,
1144717,2004,12,2006,10,,
1144717,2006,10,2007,1,黑龍江省,
1144717,2011,1,2011,12,黑龍江省,
1144717,2011,12,now,,寧夏回族自治區|寧夏自治區,
1144386,1992,7,1995,3,,
1144386,1995,3,1997,11,,
1144386,1997,7,1997,11,,
1144386,1997,11,2001,7,,
1144386,1998,9,2001,7,湖北省,
1144386,1999,6,2001,7,,
1144386,2001,7,2005,5,,
1144386,2003,7,2005,5,,
1144386,2005,6,2010,6,,
1144386,2005,5,2005,6,,
1144386,2005,6,2010,6,,
1144386,2001,7,now,,,
1144386,2003,7,now,,,
1144386,2010,6,now,,,
1142270,1977,9,1982,6,江蘇省,
1142270,1989,7,1982,6,江蘇省,
1140894,1986,2,1993,2,,
1139331,1983,4,1996,2,,
1139331,1992,12,1996,2,,
1144559,1978,1,1982,3,,
1144559,1982,3,1984,6,,
1144559,1984,6,1986,9,,
1144559,1986,9,1988,7,,
1144559,1988,7,1989,10,,
1144559,1989,10,1990,,,
1144559,1990,,1991,12,,
1144559,1991,12,1993,7,,
1144559,1993,7,1995,1,,
1144559,1995,1,1995,4,,
1144559,1995,4,1996,2,廣東省,
1144559,1996,2,1998,8,廣東省,
1144559,1996,2,1998,8,廣東省,
1144559,1998,8,1999,5,廣東省,
1144559,1998,8,2000,4,廣東省,
1144559,1999,5,2000,4,廣東省,
1144559,2000,4,2005,3,廣東省,
1144559,2005,3,2010,2,廣東省,
1144559,2010,2,now,,廣東省,
1144220,1989,3,1990,5,,
1144220,1990,5,1996,2,,
1144220,1992,6,1993,3,,
1144220,1992,6,1994,10,,
1144220,1994,10,1996,3,,
1144220,1996,3,1998,12,廣東省,
1144220,1998,12,2002,4,廣東省,
1144220,1999,3,1996,3,,
1144220,2001,9,2005,8,廣東省,
1144220,2005,8,2008,5,廣東省,
1144220,2006,2,2008,5,廣東省,
1144220,2008,5,2008,9,廣東省,
1144220,2008,9,2012,3,廣東省,
1144220,2011,7,2012,,廣東省,
1144220,2008,9,now,,廣東省,
1144220,2012,3,now,,廣東省,
1144220,2014,12,now,,廣東省,
1143600,1978,10,1985,6,遼寧省,
1143600,1978,12,1982,9,,
1143600,1979,9,1983,11,遼寧省,
1143600,1982,9,1987,9,,
1143600,1985,7,1993,2,遼寧省,
1152598,2013,1,now,,,
1152598,2013,4,now,,,
1141082,1979,8,1981,12,江蘇省,
1141082,1981,12,1984,4,江蘇省,
1141082,1984,1,1990,2,江蘇省,
1141082,1985,10,1990,2,江蘇省,
1141082,1990,2,1991,12,江蘇省,
1141082,1991,12,1996,7,江蘇省,
1141082,1992,12,1993,3,江蘇省,
1141082,1993,3,1996,7,江蘇省,
1141082,1996,7,2001,8,江蘇省,
1141082,1996,9,2001,8,江蘇省,
1141082,2000,12,2001,9,江蘇省,
1141082,2001,8,2001,9,江蘇省,
1141082,2001,9,2006,10,甘肅省,
1141082,2001,9,2003,1,甘肅省,
1141082,2002,11,2007,10,,
1141082,2003,1,2006,10,甘肅省,
1141082,2006,10,2007,1,甘肅省,
1141082,2006,10,2007,1,甘肅省,
1141082,2007,1,2010,7,甘肅省,
1141082,2010,5,2010,9,湖南省,
1141082,2010,6,2010,9,湖南省,
1141082,2010,9,2013,4,湖南省,
1141082,2007,10,now,,,
1141082,2013,4,now,,湖南省,
1141082,2013,5,now,,湖南省,
1143855,,,2003,1,吉林省,
1143855,2003,1,now,,吉林省,
1143855,2003,3,now,,,
1143855,2006,2,now,,吉林省,
1160148,2008,2,2011,8,福建省,
1160148,2011,8,now,,福建省,
1140752,1986,1,1997,12,,
1140752,1988,9,1993,4,,
1139282,2000,8,2004,6,江蘇省,
1142413,1945,6,1985,9,,
1142413,1954,9,1982,9,,
1142413,1966,1,1987,11,,
1142413,1975,2,1982,9,,
1142413,1977,8,1985,9,,
1142413,1978,3,1980,9,,
1142413,1980,9,1981,3,,
1142413,1983,6,1988,4,,
1142413,1984,6,1988,2,,
1144565,1998,12,2001,2,,
1144565,2000,12,2001,11,,
1144565,2001,11,2008,5,,
1144565,2008,7,2014,12,,
1144565,2008,7,2014,12,,
1144565,2014,12,now,,,
1144565,2014,12,now,,,
1172675,1985,4,1986,2,,
1172675,1989,12,1993,6,江蘇省,
1172675,1993,6,1996,10,,
1172675,1995,5,2001,12,,
1172675,1996,10,1999,5,,
1172675,1999,10,2001,12,,
1172675,2001,12,2008,4,,
1172675,2002,6,2006,5,,
1172675,2006,5,2008,4,江蘇省,
1172675,2008,4,2013,7,江蘇省,
1172675,2013,1,2015,1,江蘇省,
1172675,2008,4,now,,江蘇省,
1172675,2011,7,now,,江蘇省,
1172675,2011,7,now,,江蘇省,
1172675,2015,1,now,,江蘇省,
1138432,1972,9,1980,3,,
1138432,1980,3,1986,3,,
1138432,1984,3,1985,6,,
1138432,1986,3,1989,11,,
1138432,1989,11,1991,5,上海市,
1138432,1991,5,1992,8,上海市,
1138432,1992,8,1995,2,上海市,
1138432,1992,10,1997,9,,
1138432,1992,12,1994,10,上海市,
1138432,1994,6,1994,12,上海市,
1138432,1994,11,2001,11,上海市,
1138432,1995,2,2001,12,上海市,
1138432,1997,9,2007,10,,
1138432,2002,5,now,,,
1138432,2003,3,now,,,
1145045,2013,6,now,,,
1138393,1978,7,1985,2,,
1138393,1985,2,1993,1,,
1138393,1993,1,1994,8,,
1138393,1994,8,1995,1,,
1138393,1995,1,1998,3,,
1138393,1998,3,2001,2,,
1138393,1998,3,2003,3,,
1138393,2001,2,2007,4,,
1138393,2002,11,2007,10,,
1138393,2008,2,now,,,
1143471,1990,,1993,,湖南省,
1143471,1993,,1994,,湖南省,
1143471,1994,,1995,,湖南省,
1143471,1995,,2000,,湖南省,
1143471,2000,,2006,,湖南省,
1143471,2007,12,2008,1,湖南省,
1143471,2007,12,2008,1,湖南省,
1143471,2008,1,now,,湖南省,
1138375,1979,9,1984,3,,
1138375,1982,,1984,,,
1138375,1984,3,1985,3,,
1138375,1985,3,1988,3,,
1138375,1988,3,1991,9,,
1138375,1991,9,1993,4,,
1138375,1993,4,1995,7,,
1138375,1995,7,2000,10,,
1138375,1995,7,2004,12,,
1138375,1997,9,2002,11,,
1138375,1998,3,2002,12,,
1138375,2000,6,2004,12,,
1138375,2000,7,2004,12,,
1138375,2000,12,2004,12,,
1138375,2001,12,2004,12,,
1138375,2002,12,2004,5,,
1138375,2002,11,2012,11,,
1138375,2003,5,2004,12,,
1138375,2004,12,2009,11,河南省,
1138375,2004,12,2009,11,河南省,
1138375,2004,12,2009,11,,
1138375,2005,1,2010,1,河南省,
1138375,2009,12,2013,3,,
1159002,1998,9,2001,3,,
1159002,2001,3,2004,8,甘肅省,
1159002,2004,8,2005,10,甘肅省,
1159002,2005,10,2007,11,甘肅省,
1159002,2007,11,2007,12,甘肅省,
1159002,2007,12,2009,7,甘肅省,
1159002,2009,7,2010,6,甘肅省,
1159002,2010,6,2011,9,甘肅省,
1159002,2011,10,2011,10,甘肅省,
1159002,2011,11,2012,11,甘肅省,
1144732,2011,1,2012,4,,
1144732,2012,4,now,,,
1142691,1979,8,1982,4,,
1142691,1983,6,1993,3,,
1151579,2008,8,2014,2,,
1151579,2014,2,now,,,
1138705,1978,10,1980,11,四川省,
1138705,1980,11,1983,7,四川省,
1138705,1982,,1983,,四川省,
1138705,1982,9,1992,10,,
1138705,1983,7,1985,1,四川省,
1138705,1985,1,1988,10,四川省,
1138705,1985,1,1993,4,四川省,
1138705,1988,9,1993,2,四川省,
1138705,1989,9,1993,8,四川省,
1138705,1991,1,1993,5,四川省,
1138705,1993,2,2001,2,四川省,
1168110,1997,9,2001,5,,
1168110,2001,7,2003,7,,
1168110,2001,6,2012,12,,
1168110,2007,8,2014,1,,
1168110,2014,2,now,,,
1139110,2002,1,2013,3,,
1139110,2013,3,2014,8,,
1138696,1978,12,1980,9,廣西壯族自治區|廣西自治區,
1138696,1984,7,1990,10,廣西壯族自治區|廣西自治區,
1138696,1989,6,1990,6,廣西壯族自治區|廣西自治區,
1138696,1990,10,1991,4,廣西壯族自治區|廣西自治區,
1138696,1991,4,1992,10,廣西壯族自治區|廣西自治區,
1138696,1992,10,1994,9,廣西壯族自治區|廣西自治區,
1138696,1994,9,1996,8,廣西壯族自治區|廣西自治區,
1138696,1996,8,2000,7,廣西壯族自治區|廣西自治區,
1138696,2000,7,2004,5,廣西壯族自治區|廣西自治區,
1138696,2004,5,2009,4,廣西壯族自治區|廣西自治區,
1138696,2009,4,2010,12,廣西壯族自治區|廣西自治區,
1138696,2010,12,2014,4,廣西壯族自治區|廣西自治區,
1138696,2014,1,now,,廣西壯族自治區|廣西自治區,
1144860,1998,11,2000,7,,
1144860,2000,7,2011,1,,
1144860,2000,7,2001,9,,
1144860,2002,2,2002,9,,
1144860,2002,9,2011,1,,
1139954,1988,4,1992,6,廣西壯族自治區|廣西自治區,
1139954,1989,1,1995,12,廣西壯族自治區|廣西自治區,
1143549,1977,2,1982,6,,
1171688,1981,7,1983,9,,
1171688,1986,8,1989,1,,
1171688,1989,1,1994,1,新疆維吾爾自治區|新疆自治區,
1171688,1994,4,1997,11,,
1171688,1997,11,1999,6,,
1171688,1999,6,2001,9,,
1171688,2001,9,2004,9,,
1171688,2004,9,2010,4,,
1171688,2005,8,2010,4,,
1171688,2010,4,2013,8,,
1171688,2013,8,now,,,
1140150,1976,10,1982,12,廣西壯族自治區|廣西自治區,
1140150,1982,12,1983,12,廣西壯族自治區|廣西自治區,
1140150,1983,12,1984,5,廣西壯族自治區|廣西自治區,
1140150,1984,5,1985,3,廣西壯族自治區|廣西自治區,
1140150,1985,3,1991,8,廣西壯族自治區|廣西自治區,
1140150,1991,8,1992,9,廣西壯族自治區|廣西自治區,
1140150,1992,9,1995,5,廣西壯族自治區|廣西自治區,
1140150,1995,5,1996,8,廣西壯族自治區|廣西自治區,
1140150,1996,8,1997,3,廣西壯族自治區|廣西自治區,
1140150,1997,3,1998,12,廣西壯族自治區|廣西自治區,
1140150,1998,12,2002,2,廣西壯族自治區|廣西自治區,
1140150,2000,9,2002,,廣西壯族自治區|廣西自治區,
1140150,2002,11,2007,10,,
1140150,2001,10,now,,廣西壯族自治區|廣西自治區,
1140150,2002,2,now,,廣西壯族自治區|廣西自治區,
1142603,1979,2,1981,6,,
1142603,1979,6,1981,11,,
1142603,1979,7,1983,6,,
1142603,1979,9,1987,11,,
1142603,1979,9,1987,11,,
1142603,1979,11,1980,9,,
1142603,1980,1,1983,5,,
1142603,1981,4,1983,6,,
1142603,1983,6,1988,4,,
1138232,1979,,1982,,,
1138232,1979,8,1985,6,,
1138232,1985,6,1988,1,,
1138232,1987,12,1992,10,,
1138232,1987,12,1998,3,,
1138232,1992,10,2002,11,,
1138232,1993,3,1998,3,,
1138232,1993,7,1998,6,,
1138232,1998,3,2003,3,,
1138232,1998,9,2003,8,,
1138232,1993,7,now,,,
1138232,1999,10,now,,,
1138232,2003,8,now,,,
1140717,1985,8,1996,12,,
1142241,1991,8,1995,2,四川省,
1142241,1995,2,1996,2,四川省,
1142241,1996,2,2002,12,四川省,
1142241,2002,3,2003,1,,
1142241,2002,12,2004,2,四川省,
1142241,2004,2,2008,2,四川省,
1142241,2008,2,2011,1,四川省,
1142241,2011,1,2011,10,四川省,
1142241,2011,1,2011,10,四川省,
1142241,2011,1,2011,10,四川省,
1146988,1983,,1988,,,
1146988,1988,,2001,,,
1146988,2011,2,2003,12,,
1146988,2003,12,2009,5,,
1146988,2007,10,2012,11,,
1146988,2008,1,2013,1,,
1146988,2009,5,2012,12,,
1146988,2012,11,now,,,
1146988,2012,12,now,,廣西壯族自治區|廣西自治區,
1146988,2013,1,now,,廣西壯族自治區|廣西自治區,
1146988,2013,5,now,,,
1138248,1974,11,1980,6,,
1138248,1977,1,1980,3,上海市,
1138248,1977,8,1982,9,,
1138248,1977,8,1992,10,,
1138248,1978,3,1980,9,,
1138248,1979,1,1980,3,上海市,
1138248,1979,12,1980,3,上海市,
1138248,1980,2,1982,9,,
1138248,1980,9,1993,3,,
1138248,1983,6,1988,4,,
1138248,1988,4,1993,3,,
1142470,1974,11,1980,10,,
1142470,1974,11,1980,6,,
1142470,1976,,1983,,上海市,
1142470,1977,5,1980,10,,
1142470,1977,8,1992,10,,
1142470,1977,8,1982,9,,
1142470,1978,3,1980,9,,
1142470,1980,2,1982,10,,
1142470,1980,2,1982,9,,
1142470,1980,6,1983,3,,
1142470,1980,9,1993,3,,
1142470,1983,6,1988,4,,
1142470,1988,4,1993,3,,
1143980,1978,12,1986,10,四川省,
1143980,1986,10,1988,1,四川省,
1143980,1988,1,1990,3,四川省,
1143980,1990,3,1991,9,四川省,
1143980,1991,8,1992,5,四川省,
1143980,1991,9,1997,11,四川省,
1143980,1997,2,1997,11,,
1143980,1997,11,2008,1,重慶市,
1143980,2008,1,now,,重慶市,
1142745,1979,12,1983,4,,
1144182,1995,5,2000,11,,
1144182,2000,11,2001,5,,
1144182,2001,5,2003,12,,
1144182,2003,12,2014,7,,
1144182,2008,12,now,,,
1144182,2014,7,now,,,
1140709,1982,10,1985,3,遼寧省,
1140709,1985,4,1991,7,,
1140709,1991,8,1998,3,,
1140709,1998,3,2001,10,,
1140709,2000,1,2003,3,,
1140709,2003,3,now,,,
1140709,2003,3,now,,,
1140709,2008,11,now,,,
1144238,1982,5,1983,3,,
1144238,1983,4,1985,12,,
1142075,1978,10,1983,2,,
1142075,1983,2,1983,9,,
1142075,1987,7,1988,10,,
1142075,1995,7,1998,2,,
1142075,1998,2,2000,6,,
1142075,2000,6,2003,6,,
1142075,2006,1,2013,6,,
1140017,1986,11,1990,2,江西省,
1140017,1992,10,1997,9,,
1138898,1983,6,1989,5,江西省,
1138898,1989,5,1990,6,江西省,
1138898,1990,6,1990,8,江西省,
1138898,1990,8,1992,3,江西省,
1138898,1992,3,1992,8,江西省,
1138898,1992,8,1995,4,江西省,
1138898,1995,3,2001,10,江西省,
1138898,2001,3,2001,10,江西省,
1138898,1995,8,now,,江西省,
1143205,1977,9,1982,4,,
1143205,1982,4,1983,1,,
1143205,1983,1,1984,11,廣東省,
1143205,1983,1,1985,9,,
1143205,,,now,,,
1144521,1982,9,1987,9,,
1139292,1982,8,1983,8,,
1139292,1983,8,1984,11,,
1139292,1984,11,1987,6,北京市,
1139292,1987,6,1990,12,北京市,
1139292,1990,12,1993,3,北京市,
1139292,1992,12,2001,3,北京市,
1139292,1993,3,1994,3,北京市,
1139292,1994,3,1996,3,北京市,
1139292,1996,3,2002,5,北京市,
1139292,1999,3,2001,8,北京市,
1139292,2001,3,2007,3,北京市,
1139292,2002,11,2007,10,,
1139292,2004,4,2007,3,北京市,
1139292,2005,12,2006,11,北京市,
1139292,2007,3,2013,3,青海省,
1139292,2007,6,2013,3,青海省,
1139292,2007,11,now,,,
1139292,2013,3,now,,江西省,
1139292,2013,3,now,,江西省,
1139292,2013,5,now,,,
1142733,1979,12,1983,5,甘肅省,
1142712,1979,1,1981,10,山東省,
1142712,1979,1,1981,10,山東省,
1142712,1980,12,1981,10,山東省,
1142712,1981,10,1985,5,吉林省,
1142712,1981,10,1985,5,吉林省,
1142712,1982,9,1987,11,,
1142712,1985,9,1987,11,,
1142712,1985,9,1987,11,,
1142712,1985,9,1987,11,,
1142712,1987,11,1992,10,,
1140044,2003,3,now,,,
1142544,1945,8,1981,12,,
1142544,1975,1,1980,9,,
1142726,1978,10,1982,12,內蒙古自治區,
1142726,1978,10,1983,3,內蒙古自治區,
1142726,1983,3,1985,12,內蒙古自治區,
1142726,1984,12,1985,12,內蒙古自治區,
1144904,2013,4,now,,遼寧省,
1161500,,,2008,11,遼寧省,
1161500,2008,12,2012,10,遼寧省,
1161500,2012,10,now,,遼寧省,
1145492,1978,8,1981,11,,
1145492,1981,11,1984,6,浙江省,
1145492,1984,6,1987,6,浙江省,
1145492,1985,7,1987,6,浙江省,
1145492,1987,6,1992,4,浙江省,
1145492,1992,4,1993,8,浙江省,
1145492,1993,8,1998,2,浙江省,
1145492,1998,2,2004,10,浙江省,
1145492,2004,10,2005,4,浙江省,
1145492,2005,4,2007,2,浙江省,
1145492,2007,2,2007,5,浙江省,
1145492,2007,5,2009,3,浙江省,
1145492,2009,3,2009,4,浙江省,
1145492,2009,4,2013,1,浙江省,
1145492,2013,1,2013,6,浙江省,
1145492,2014,2,now,,浙江省,
